dataset,kir,seed,workpoint,target_calibration_coverage,radius_multiplier,calibration_known_recall,selected_using_test_oos,selected_using_test_known,selected_split,selected_balls,mean_balls_per_intent,minimum_ball_size,fit_and_score_seconds,oos_precision,oos_recall,oos_f1_mogb,id_recall_mogb,oos_rejection,auroc,aupr_oos,fpr95,false_accept_rate_mogb,false_reject_rate,accuracy,f1_all_mogb,f1_k,f1_u,oos_f1_trainable,f1_all_trainable,id_recall_trainable,false_accept_rate_trainable,oos_f1_trainable_minus_mogb,f1_all_trainable_minus_mogb,id_recall_trainable_minus_mogb,false_accept_rate_trainable_minus_mogb
stackoverflow,0.25,13,calibration_coverage_0.85,0.85,1.2015912004227418,0.85,False,False,calibration_known,39,7.8,10,0.4460512439836748,0.9440741813966966,0.724,0.8195195572883914,0.8713333333333333,0.724,0.8854228148148149,0.93695736395644,0.344,0.276,0.1286666666666666,0.7555,0.7391324702070229,0.7230550527907493,0.8195195572883914,0.9348581679560488,0.8376694373285117,0.8333333333333334,0.0735555555555555,0.11533861066765738,0.09853696712148885,-0.03799999999999992,-0.20244444444444454
stackoverflow,0.25,13,calibration_coverage_0.90,0.9,1.2425300928467065,0.9,False,False,calibration_known,39,7.8,10,0.4670125289703719,0.950442477876106,0.4773333333333333,0.6355029585798817,0.9253333333333332,0.4773333333333333,0.8854228148148149,0.93695736395644,0.344,0.5226666666666666,0.0746666666666666,0.5806666666666667,0.6686232524805819,0.6752473112607219,0.6355029585798817,0.9348581679560488,0.8376694373285117,0.8333333333333334,0.0735555555555555,0.2993552093761671,0.16904618484792988,-0.09199999999999986,-0.4491111111111111
stackoverflow,0.25,13,calibration_coverage_0.95,0.95,1.3019119130211725,0.95,False,False,calibration_known,39,7.8,10,0.4889113339595496,0.9534412955465588,0.2093333333333333,0.3432944606413994,0.9693333333333334,0.2093333333333333,0.8854228148148149,0.93695736395644,0.344,0.7906666666666666,0.0306666666666666,0.387,0.5476860045281485,0.5885643133054984,0.3432944606413994,0.9348581679560488,0.8376694373285117,0.8333333333333334,0.0735555555555555,0.5915637073146494,0.2899834328003632,-0.136,-0.7171111111111111
stackoverflow,0.25,42,default_radius,,1.0,0.292,False,False,paper_default_radius,32,6.4,10,0.3579414369887672,0.807858687815429,0.996,0.8921178343949044,0.2893333333333333,0.996,0.8299065185185187,0.8986100578344981,0.366,0.004,0.7106666666666667,0.819,0.497747469785648,0.4188733968637967,0.8921178343949044,0.9546207353428288,0.8737185899712864,0.844,0.0393333333333333,0.06250290094792432,0.3759711201856384,0.5546666666666666,0.0353333333333333
stackoverflow,0.25,42,calibration_coverage_0.80,0.8,1.1902876340979136,0.8,False,False,calibration_known,32,6.4,10,0.3789802319952287,0.9076607387140904,0.5897777777777777,0.7149784482758621,0.8200000000000001,0.5897777777777777,0.8299065185185187,0.8986100578344981,0.366,0.4102222222222222,0.18,0.6378333333333334,0.7202242027894078,0.7212733536921169,0.7149784482758621,0.9546207353428288,0.8737185899712864,0.844,0.0393333333333333,0.23964228706696666,0.15349438718187858,0.02399999999999991,-0.37088888888888893
stackoverflow,0.25,42,calibration_coverage_0.85,0.85,1.2292461879350651,0.85,False,False,calibration_known,32,6.4,10,0.4006878809886984,0.8965724594107035,0.3313333333333333,0.4838552652928768,0.8853333333333333,0.3313333333333333,0.8299065185185187,0.8986100578344981,0.366,0.6686666666666666,0.1146666666666666,0.4561666666666666,0.6679083097486305,0.7047189186397811,0.4838552652928768,0.9546207353428288,0.8737185899712864,0.844,0.0393333333333333,0.47076547004995195,0.2058102802226559,-0.04133333333333333,-0.6293333333333333
stackoverflow,0.25,42,calibration_coverage_0.90,0.9,1.2751837276695628,0.9,False,False,calibration_known,32,6.4,10,0.4223455209867097,0.8901960784313725,0.2017777777777777,0.3289855072463768,0.9253333333333332,0.2017777777777777,0.8299065185185187,0.8986100578344981,0.366,0.7982222222222223,0.0746666666666666,0.3663333333333333,0.6229047351826148,0.6816885807698625,0.3289855072463768,0.9546207353428288,0.8737185899712864,0.844,0.0393333333333333,0.6256352280964519,0.2508138547886716,-0.08133333333333326,-0.758888888888889
stackoverflow,0.25,42,calibration_coverage_0.95,0.95,1.3504818133613512,0.95,False,False,calibration_known,32,6.4,10,0.4438155550160445,0.8901515151515151,0.1044444444444444,0.1869530628480509,0.9613333333333334,0.1044444444444444,0.8299065185185187,0.8986100578344981,0.366,0.8955555555555555,0.0386666666666666,0.2986666666666667,0.5634195099944058,0.6387127994236768,0.1869530628480509,0.9546207353428288,0.8737185899712864,0.844,0.0393333333333333,0.7676676724947779,0.31029907997688055,-0.1173333333333334,-0.8562222222222222
stackoverflow,0.25,87,default_radius,,1.0,0.302,False,False,paper_default_radius,42,8.4,10,0.4356374299968593,0.8054656598345918,0.9955555555555556,0.8904790300139137,0.2786666666666666,0.9955555555555556,0.876148,0.9380926923751848,0.394,0.0044444444444444,0.7213333333333334,0.8161666666666667,0.4994948099512815,0.4212979659387551,0.8904790300139137,0.961905807443188,0.886162434075719,0.848,0.0264444444444444,0.07142677742927428,0.38666762412443756,0.5693333333333334,0.022
stackoverflow,0.25,87,calibration_coverage_0.80,0.8,1.1602552809768327,0.8,False,False,calibration_known,42,8.4,10,0.4612619599793106,0.9250518672199172,0.7926666666666666,0.853757778841551,0.8073333333333333,0.7926666666666666,0.876148,0.9380926923751848,0.394,0.2073333333333333,0.1926666666666666,0.7913333333333333,0.7581017338713942,0.7389705248773628,0.853757778841551,0.961905807443188,0.886162434075719,0.848,0.0264444444444444,0.10814802860163697,0.1280607002043248,0.04066666666666663,-0.18088888888888888
stackoverflow,0.25,87,calibration_coverage_0.85,0.85,1.1822130587321376,0.85,False,False,calibration_known,42,8.4,10,0.4826970950234681,0.936615566037736,0.706,0.8051191079574253,0.8566666666666667,0.706,0.876148,0.9380926923751848,0.394,0.294,0.1433333333333333,0.7371666666666666,0.7421538255372062,0.7295607690531625,0.8051191079574253,0.961905807443188,0.886162434075719,0.848,0.0264444444444444,0.15678669948576274,0.14400860853851283,-0.008666666666666711,-0.2675555555555556
stackoverflow,0.25,87,calibration_coverage_0.90,0.9,1.2163264619589065,0.9,False,False,calibration_known,42,8.4,10,0.5037042470066808,0.9473684210526316,0.54,0.6878980891719745,0.91,0.54,0.876148,0.9380926923751848,0.394,0.46,0.09,0.6216666666666667,0.6894513468095452,0.6897619983370594,0.6878980891719745,0.961905807443188,0.886162434075719,0.848,0.0264444444444444,0.2740077182712135,0.1967110872661738,-0.062000000000000055,-0.43355555555555564
stackoverflow,0.25,87,calibration_coverage_0.95,0.95,1.2595482186664324,0.95,False,False,calibration_known,42,8.4,10,0.5251045969780535,0.956151832460733,0.3246666666666666,0.4847378898473789,0.9553333333333334,0.3246666666666666,0.876148,0.9380926923751848,0.394,0.6753333333333333,0.0446666666666666,0.4681666666666667,0.5914752063457692,0.6128226696454473,0.4847378898473789,0.961905807443188,0.886162434075719,0.848,0.0264444444444444,0.47716791759580907,0.2946872277299498,-0.10733333333333339,-0.648888888888889
stackoverflow,0.25,100,default_radius,,1.0,0.316,False,False,paper_default_radius,45,9.0,10,0.438679218001198,0.8151275931705526,0.9866666666666668,0.8927314768271841,0.3286666666666666,0.9866666666666668,0.8785337777777776,0.9322091049793786,0.3926666666666666,0.0133333333333333,0.6713333333333333,0.8221666666666667,0.5480994069507599,0.479172992975475,0.8927314768271841,0.9664517539066768,0.9008138022892632,0.8473333333333333,0.0173333333333333,0.07372027707949269,0.35271439533850335,0.5186666666666666,0.004000000000000002
stackoverflow,0.25,100,calibration_coverage_0.80,0.8,1.135519671839581,0.8,False,False,calibration_known,45,9.0,10,0.4602182929520495,0.9292855401121678,0.8468888888888889,0.8861760260434833,0.8066666666666666,0.8468888888888889,0.8785337777777776,0.9322091049793786,0.3926666666666666,0.1531111111111111,0.1933333333333333,0.835,0.7939592496869791,0.7755158944156781,0.8861760260434833,0.9664517539066768,0.9008138022892632,0.8473333333333333,0.0173333333333333,0.08027572786319348,0.10685455260228416,0.04066666666666663,-0.13577777777777778
stackoverflow,0.25,100,calibration_coverage_0.85,0.85,1.159097678269642,0.85,False,False,calibration_known,45,9.0,10,0.4818891229806468,0.9387590652699436,0.7766666666666666,0.8500547245530828,0.848,0.7766666666666666,0.8785337777777776,0.9322091049793786,0.3926666666666666,0.2233333333333333,0.152,0.7918333333333333,0.7848315872538366,0.7717869597939873,0.8500547245530828,0.9664517539066768,0.9008138022892632,0.8473333333333333,0.0173333333333333,0.11639702935359397,0.1159822150354266,-0.0006666666666667043,-0.206
stackoverflow,0.25,100,calibration_coverage_0.90,0.9,1.199632799078533,0.9,False,False,calibration_known,45,9.0,10,0.5033382169785909,0.9480981158905084,0.5926666666666667,0.7293860248871872,0.9026666666666668,0.5926666666666667,0.8785337777777776,0.9322091049793786,0.3926666666666666,0.4073333333333333,0.0973333333333333,0.6646666666666666,0.7417770262768455,0.7442552265547772,0.7293860248871872,0.9664517539066768,0.9008138022892632,0.8473333333333333,0.0173333333333333,0.23706572901948963,0.15903677601241772,-0.05533333333333357,-0.39
stackoverflow,0.25,100,calibration_coverage_0.95,0.95,1.243817760423465,0.95,False,False,calibration_known,45,9.0,10,0.5256330159609206,0.9426180514046624,0.3504444444444444,0.5109347156973919,0.936,0.3504444444444444,0.8785337777777776,0.9322091049793786,0.3926666666666666,0.6495555555555556,0.064,0.4885,0.6625954810987104,0.6929276341789741,0.5109347156973919,0.9664517539066768,0.9008138022892632,0.8473333333333333,0.0173333333333333,0.4555170382092849,0.23821832119055286,-0.08866666666666678,-0.6322222222222222
stackoverflow,0.25,123,default_radius,,1.0,0.398,False,False,paper_default_radius,29,5.8,10,0.3769524240051396,0.8325555348142617,0.9911111111111112,0.9049406513137872,0.402,0.9911111111111112,0.8661577777777778,0.9221497591887984,0.3746666666666666,0.0088888888888888,0.598,0.8436666666666667,0.6110573406094942,0.5522806784686356,0.9049406513137872,0.9561480828558836,0.8834991622766871,0.842,0.0357777777777777,0.05120743154209639,0.2724418216671929,0.43999999999999995,0.0268888888888889
stackoverflow,0.25,123,calibration_coverage_0.80,0.8,1.0990755181849043,0.8,False,False,calibration_known,29,5.8,10,0.3976498740375973,0.916567625386261,0.8568888888888889,0.8857241300103366,0.766,0.8568888888888889,0.8661577777777778,0.9221497591887984,0.3746666666666666,0.1431111111111111,0.234,0.8315,0.7831383249802059,0.7626211639741797,0.8857241300103366,0.9561480828558836,0.8834991622766871,0.842,0.0357777777777777,0.07042395284554703,0.10036083729648126,0.07599999999999996,-0.1073333333333334
stackoverflow,0.25,123,calibration_coverage_0.85,0.85,1.1210432162744712,0.85,False,False,calibration_known,29,5.8,10,0.4185008410131559,0.9251449657353716,0.78,0.8463949843260188,0.8106666666666666,0.78,0.8661577777777778,0.9221497591887984,0.3746666666666666,0.22,0.1893333333333333,0.7841666666666667,0.7764021966498077,0.7624036391145654,0.8463949843260188,0.9561480828558836,0.8834991622766871,0.842,0.0357777777777777,0.10975309852986481,0.10709696562687943,0.031333333333333324,-0.1842222222222223
stackoverflow,0.25,123,calibration_coverage_0.90,0.9,1.149776748121914,0.9,False,False,calibration_known,29,5.8,10,0.4408682080102153,0.9338683788121992,0.6464444444444445,0.7640183847669074,0.8626666666666667,0.6464444444444445,0.8661577777777778,0.9221497591887984,0.3746666666666666,0.3535555555555555,0.1373333333333333,0.6948333333333333,0.7608497830197517,0.7602160626703206,0.7640183847669074,0.9561480828558836,0.8834991622766871,0.842,0.0357777777777777,0.19212969808897618,0.12264937925693542,-0.020666666666666722,-0.3177777777777778
stackoverflow,0.25,123,calibration_coverage_0.95,0.95,1.217028904290452,0.95,False,False,calibration_known,29,5.8,10,0.4625670480309054,0.9327671620665252,0.2928888888888888,0.445797395569085,0.9366666666666666,0.2928888888888888,0.8661577777777778,0.9221497591887984,0.3746666666666666,0.7071111111111111,0.0633333333333333,0.4408333333333333,0.6795367546293799,0.7262846264414389,0.445797395569085,0.9561480828558836,0.8834991622766871,0.842,0.0357777777777777,0.5103506872867987,0.20396240764730722,-0.09466666666666668,-0.6713333333333334
stackoverflow,0.5,13,default_radius,,1.0,0.305,False,False,paper_default_radius,74,7.4,10,0.7638440960436128,0.5820749166503236,0.9893333333333332,0.7329299913569577,0.2896666666666666,0.9893333333333332,0.8605508888888889,0.8015602505787192,0.3833333333333333,0.0106666666666666,0.7103333333333334,0.6388333333333334,0.4585184886906548,0.4310773384240245,0.7329299913569577,0.8565782973818541,0.8523954175911279,0.8426666666666667,0.133,0.1236483060248964,0.3938769289004731,0.5530000000000002,0.1223333333333334
stackoverflow,0.5,13,calibration_coverage_0.80,0.8,1.18482828661174,0.8,False,False,calibration_known,74,7.4,10,0.785839811025653,0.8,0.788,0.7939546599496222,0.8029999999999999,0.788,0.8605508888888889,0.8015602505787192,0.3833333333333333,0.212,0.197,0.7823333333333333,0.7880163318397595,0.7874224990287733,0.7939546599496222,0.8565782973818541,0.8523954175911279,0.8426666666666667,0.133,0.06262363743223187,0.06437908575136841,0.03966666666666674,-0.07899999999999999
stackoverflow,0.5,13,calibration_coverage_0.85,0.85,1.2215856529278917,0.85,False,False,calibration_known,74,7.4,10,0.8085183020448312,0.8167607468519322,0.627,0.7094097680558175,0.8593333333333333,0.627,0.8605508888888889,0.8015602505787192,0.3833333333333333,0.373,0.1406666666666666,0.7216666666666667,0.7661552668453656,0.7718298167243204,0.7094097680558175,0.8565782973818541,0.8523954175911279,0.8426666666666667,0.133,0.14716852932603663,0.0862401507457623,-0.016666666666666607,-0.24
stackoverflow,0.5,13,calibration_coverage_0.90,0.9,1.2692009463600398,0.9,False,False,calibration_known,74,7.4,10,0.8315204690443352,0.8336633663366336,0.421,0.5594684385382059,0.916,0.421,0.8605508888888889,0.8015602505787192,0.3833333333333333,0.579,0.084,0.6356666666666667,0.7264972131423509,0.7432000906027655,0.5594684385382059,0.8565782973818541,0.8523954175911279,0.8426666666666667,0.133,0.29710985884364816,0.12589820444877697,-0.07333333333333336,-0.44599999999999995
stackoverflow,0.5,13,calibration_coverage_0.95,0.95,1.342318813372586,0.95,False,False,calibration_known,74,7.4,10,0.8548949200194329,0.8338368580060423,0.184,0.3014746040415074,0.9633333333333334,0.184,0.8605508888888889,0.8015602505787192,0.3833333333333333,0.816,0.0366666666666666,0.5306666666666666,0.6595791547580208,0.6953896098296721,0.3014746040415074,0.8565782973818541,0.8523954175911279,0.8426666666666667,0.133,0.5551036933403467,0.19281626283310715,-0.1206666666666667,-0.6829999999999999
stackoverflow,0.5,42,default_radius,,1.0,0.311,False,False,paper_default_radius,78,7.8,10,1.747390940960031,0.5797270955165692,0.9913333333333332,0.7316113161131611,0.2813333333333333,0.9913333333333332,0.8616684444444443,0.8034067311024371,0.3373333333333333,0.0086666666666666,0.7186666666666667,0.6351666666666667,0.4466999646755574,0.418208829531797,0.7316113161131611,0.8754826254826255,0.8576590966593717,0.835,0.093,0.14387130936946435,0.4109591319838143,0.5536666666666666,0.0843333333333334
stackoverflow,0.5,42,calibration_coverage_0.80,0.8,1.2218600613105892,0.8,False,False,calibration_known,78,7.8,10,1.770834675990045,0.7951684246342293,0.779,0.7870011786496043,0.7993333333333333,0.779,0.8616684444444443,0.8034067311024371,0.3373333333333333,0.221,0.2006666666666666,0.7698333333333334,0.7423905520222764,0.7379294893595437,0.7870011786496043,0.8754826254826255,0.8576590966593717,0.835,0.093,0.08848144683302117,0.11526854463709524,0.035666666666666624,-0.128
stackoverflow,0.5,42,calibration_coverage_0.85,0.85,1.2536166337083807,0.85,False,False,calibration_known,78,7.8,10,1.793325514998287,0.8080357142857143,0.6636666666666666,0.7287701317715959,0.8423333333333334,0.6636666666666666,0.8616684444444443,0.8034067311024371,0.3373333333333333,0.3363333333333333,0.1576666666666666,0.7238333333333333,0.7186153772302232,0.7175999017760859,0.7287701317715959,0.8754826254826255,0.8576590966593717,0.835,0.093,0.14671249371102957,0.1390437194291485,-0.007333333333333414,-0.24333333333333332
stackoverflow,0.5,42,calibration_coverage_0.90,0.9,1.2934144535960888,0.9,False,False,calibration_known,78,7.8,10,1.8168340339907445,0.825682382133995,0.4436666666666666,0.5771899392888118,0.9063333333333332,0.4436666666666666,0.8616684444444443,0.8034067311024371,0.3373333333333333,0.5563333333333333,0.0936666666666666,0.6291666666666667,0.6700740138819833,0.6793624213413004,0.5771899392888118,0.8754826254826255,0.8576590966593717,0.835,0.093,0.29829268619381366,0.1875850827773884,-0.07133333333333325,-0.4633333333333334
stackoverflow,0.5,42,calibration_coverage_0.95,0.95,1.347359346824788,0.95,False,False,calibration_known,78,7.8,10,1.839637334982399,0.824585635359116,0.199,0.3206229860365199,0.9576666666666668,0.199,0.8616684444444443,0.8034067311024371,0.3373333333333333,0.801,0.0423333333333333,0.5148333333333334,0.60263383242459,0.630834917063397,0.3206229860365199,0.8754826254826255,0.8576590966593717,0.835,0.093,0.5548596394461056,0.25502526423478167,-0.12266666666666681,-0.7080000000000001
stackoverflow,0.5,87,default_radius,,1.0,0.287,False,False,paper_default_radius,74,7.4,10,0.7746206750161946,0.5791317889818961,0.9916666666666668,0.7312277252058498,0.2793333333333333,0.9916666666666668,0.8488495555555555,0.7899092536360274,0.441,0.0083333333333333,0.7206666666666667,0.635,0.4491968680096521,0.4209937822900323,0.7312277252058498,0.8692120227457352,0.8595641369722073,0.84,0.1083333333333333,0.1379842975398854,0.41036726896255526,0.5606666666666666,0.09999999999999999
stackoverflow,0.5,87,calibration_coverage_0.80,0.8,1.1662744049860334,0.8,False,False,calibration_known,74,7.4,10,0.7965836630319245,0.7855181880576527,0.763,0.7740953669259385,0.7916666666666666,0.763,0.8488495555555555,0.7899092536360274,0.441,0.237,0.2083333333333333,0.769,0.7838822393633265,0.7848609266070652,0.7740953669259385,0.8692120227457352,0.8595641369722073,0.84,0.1083333333333333,0.09511665581979667,0.07568189760888089,0.04833333333333334,-0.1286666666666667
stackoverflow,0.5,87,calibration_coverage_0.85,0.85,1.1913939317283233,0.85,False,False,calibration_known,74,7.4,10,0.8188902050023898,0.8088907353552139,0.649,0.7201775476234511,0.8466666666666667,0.649,0.8488495555555555,0.7899092536360274,0.441,0.351,0.1533333333333333,0.7351666666666666,0.7787128938072224,0.7845664284255994,0.7201775476234511,0.8692120227457352,0.8595641369722073,0.84,0.1083333333333333,0.14903447512228407,0.08085124316498493,-0.00666666666666671,-0.2426666666666667
stackoverflow,0.5,87,calibration_coverage_0.90,0.9,1.236097457122918,0.9,False,False,calibration_known,74,7.4,10,0.8421408170252107,0.8212654924983692,0.4196666666666667,0.5554820207368188,0.9086666666666666,0.4196666666666667,0.8488495555555555,0.7899092536360274,0.441,0.5803333333333334,0.0913333333333333,0.6423333333333333,0.7358497362711227,0.7538865078245531,0.5554820207368188,0.8692120227457352,0.8595641369722073,0.84,0.1083333333333333,0.3137300020089163,0.12371440070108464,-0.06866666666666665,-0.4720000000000001
stackoverflow,0.5,87,calibration_coverage_0.95,0.95,1.2857048453358189,0.95,False,False,calibration_known,74,7.4,10,0.8652503740158863,0.823170731707317,0.225,0.3534031413612565,0.9516666666666668,0.225,0.8488495555555555,0.7899092536360274,0.441,0.775,0.0483333333333333,0.5571666666666667,0.6839252460099358,0.7169774564748037,0.3534031413612565,0.8692120227457352,0.8595641369722073,0.84,0.1083333333333333,0.5158088813844787,0.1756388909622716,-0.1116666666666668,-0.6666666666666667
stackoverflow,0.5,100,default_radius,,1.0,0.278,False,False,paper_default_radius,65,6.5,10,0.635747253021691,0.578702807357212,0.9963333333333332,0.7321494182486221,0.2746666666666666,0.9963333333333332,0.8798437777777778,0.8266341415187699,0.335,0.0036666666666666,0.7253333333333334,0.6346666666666667,0.4367131651087204,0.4071695397947302,0.7321494182486221,0.9016032694121344,0.8835864480412401,0.8353333333333334,0.044,0.1694538511635123,0.4468732829325197,0.5606666666666668,0.040333333333333395
stackoverflow,0.5,100,calibration_coverage_0.80,0.8,1.224967380518212,0.8,False,False,calibration_known,65,6.5,10,0.6581719160312787,0.805528134254689,0.816,0.8107302533532041,0.8029999999999999,0.816,0.8798437777777778,0.8266341415187699,0.335,0.184,0.197,0.7886666666666666,0.7666539010878825,0.7622462658613502,0.8107302533532041,0.9016032694121344,0.8835864480412401,0.8353333333333334,0.044,0.09087301605893028,0.11693254695335764,0.032333333333333436,-0.14
stackoverflow,0.5,100,calibration_coverage_0.85,0.85,1.2562369831729625,0.85,False,False,calibration_known,65,6.5,10,0.6807113540126011,0.8305737389295341,0.719,0.7707700553868143,0.8533333333333333,0.719,0.8798437777777778,0.8266341415187699,0.335,0.281,0.1466666666666666,0.7551666666666667,0.7503782727768079,0.7483390945158072,0.7707700553868143,0.9016032694121344,0.8835864480412401,0.8353333333333334,0.044,0.1308332140253201,0.13320817526443218,-0.017999999999999905,-0.23700000000000004
stackoverflow,0.5,100,calibration_coverage_0.90,0.9,1.293159205671425,0.9,False,False,calibration_known,65,6.5,10,0.7032051979913376,0.8510749868904037,0.541,0.6615039739148155,0.9053333333333332,0.541,0.8798437777777778,0.8266341415187699,0.335,0.459,0.0946666666666666,0.6791666666666667,0.7097241944823656,0.7145462165391205,0.6615039739148155,0.9016032694121344,0.8835864480412401,0.8353333333333334,0.044,0.2400992954973189,0.17386225355887452,-0.06999999999999984,-0.41500000000000004
stackoverflow,0.5,100,calibration_coverage_0.95,0.95,1.3452769696630114,0.95,False,False,calibration_known,65,6.5,10,0.7267376490053721,0.8601694915254238,0.2706666666666666,0.4117647058823529,0.956,0.2706666666666666,0.8798437777777778,0.8266341415187699,0.335,0.7293333333333333,0.044,0.5536666666666666,0.6405481147939096,0.6634264556850653,0.4117647058823529,0.9016032694121344,0.8835864480412401,0.8353333333333334,0.044,0.4898385635297815,0.24303833324733048,-0.12066666666666659,-0.6853333333333332
stackoverflow,0.5,123,default_radius,,1.0,0.228,False,False,paper_default_radius,58,7.25,10,0.6458262780215591,0.5628074158153613,0.9916666666666668,0.7180786869418296,0.2296666666666666,0.9916666666666668,0.787542,0.7112668373797029,0.4606666666666666,0.0083333333333333,0.7703333333333333,0.6091666666666666,0.3737734824619087,0.3393429620139166,0.7180786869418296,0.8806571106458367,0.874333776004836,0.8416666666666667,0.0886666666666666,0.1625784237040071,0.5005602935429272,0.6120000000000001,0.0803333333333333
stackoverflow,0.5,123,calibration_coverage_0.80,0.8,1.2826912222050453,0.8,False,False,calibration_known,58,7.25,10,0.6684927950263955,0.7184615384615385,0.467,0.566060606060606,0.817,0.467,0.787542,0.7112668373797029,0.4606666666666666,0.533,0.183,0.574,0.5766443466556805,0.5777027207151879,0.566060606060606,0.8806571106458367,0.874333776004836,0.8416666666666667,0.0886666666666666,0.3145965045852307,0.29768942934915543,0.024666666666666726,-0.4443333333333334
stackoverflow,0.5,123,calibration_coverage_0.85,0.85,1.3154452136362165,0.85,False,False,calibration_known,58,7.25,10,0.6911504850140773,0.7204968944099379,0.348,0.4693189480782198,0.865,0.348,0.787542,0.7112668373797029,0.4606666666666666,0.652,0.135,0.5238333333333334,0.5513293623229848,0.5595304037474613,0.4693189480782198,0.8806571106458367,0.874333776004836,0.8416666666666667,0.0886666666666666,0.41133816256761696,0.3230044136818512,-0.023333333333333317,-0.5633333333333335
stackoverflow,0.5,123,calibration_coverage_0.90,0.9,1.3578289720225534,0.9,False,False,calibration_known,58,7.25,10,0.7137869500438683,0.7166494312306101,0.231,0.3493824048399294,0.9086666666666666,0.231,0.787542,0.7112668373797029,0.4606666666666666,0.769,0.0913333333333333,0.4745,0.5189450777458554,0.535901345036448,0.3493824048399294,0.8806571106458367,0.874333776004836,0.8416666666666667,0.0886666666666666,0.5312747058059073,0.35538869825898056,-0.06699999999999995,-0.6803333333333335
stackoverflow,0.5,123,calibration_coverage_0.95,0.95,1.410421336775017,0.95,False,False,calibration_known,58,7.25,10,0.7367618760326877,0.7148846960167715,0.1136666666666666,0.1961461029623238,0.9546666666666668,0.1136666666666666,0.787542,0.7112668373797029,0.4606666666666666,0.8863333333333333,0.0453333333333333,0.4215,0.4786531237768255,0.5069038258582756,0.1961461029623238,0.8806571106458367,0.874333776004836,0.8416666666666667,0.0886666666666666,0.6845110076835129,0.39568065222801047,-0.1130000000000001,-0.7976666666666667
stackoverflow,0.75,13,default_radius,,1.0,0.2186666666666666,False,False,paper_default_radius,100,7.142857142857143,10,1.0919054489932023,0.2941640378548896,0.9946666666666668,0.4540474741326841,0.2044444444444444,0.9946666666666668,0.8265428148148147,0.4993648798883425,0.3828888888888889,0.0053333333333333,0.7955555555555556,0.4001666666666666,0.3204666793469222,0.3115612930278714,0.4540474741326841,0.7781475318912923,0.8731885403519126,0.8437777777777777,0.0646666666666666,0.3241000577586082,0.5527218610049904,0.6393333333333333,0.059333333333333294
stackoverflow,0.75,13,calibration_coverage_0.80,0.8,1.3059512941764817,0.8,False,False,calibration_known,100,7.142857142857143,10,1.1154273779829964,0.5208898534997287,0.64,0.5743344301525576,0.8037777777777778,0.64,0.8265428148148147,0.4993648798883425,0.3828888888888889,0.36,0.1962222222222222,0.6896666666666667,0.6846642664647599,0.6920195888855734,0.5743344301525576,0.7781475318912923,0.8731885403519126,0.8437777777777777,0.0646666666666666,0.20381310173873468,0.18852427388715276,0.039999999999999925,-0.2953333333333334
stackoverflow,0.75,13,calibration_coverage_0.85,0.85,1.3343213776978853,0.85,False,False,calibration_known,100,7.142857142857143,10,1.1389860779745504,0.5201388888888889,0.4993333333333333,0.5095238095238095,0.8464444444444444,0.4993333333333333,0.8265428148148147,0.4993648798883425,0.3828888888888889,0.5006666666666667,0.1535555555555555,0.6656666666666666,0.6692129752663758,0.6798589196492135,0.5095238095238095,0.7781475318912923,0.8731885403519126,0.8437777777777777,0.0646666666666666,0.2686237223674828,0.20397556508553683,-0.002666666666666706,-0.4360000000000001
stackoverflow,0.75,13,calibration_coverage_0.90,0.9,1.3634086506641598,0.9,False,False,calibration_known,100,7.142857142857143,10,1.1630709570017643,0.5197368421052632,0.3686666666666666,0.4313572542901716,0.8864444444444445,0.3686666666666666,0.8265428148148147,0.4993648798883425,0.3828888888888889,0.6313333333333333,0.1135555555555555,0.6405,0.6505806811884368,0.6651955763149878,0.4313572542901716,0.7781475318912923,0.8731885403519126,0.8437777777777777,0.0646666666666666,0.3467902776011207,0.2226078591634758,-0.04266666666666674,-0.5666666666666667
stackoverflow,0.75,13,calibration_coverage_0.95,0.95,1.4183672175094264,0.95,False,False,calibration_known,100,7.142857142857143,10,1.1863042539916933,0.524,0.1746666666666666,0.262,0.9471111111111112,0.1746666666666666,0.8265428148148147,0.4993648798883425,0.3828888888888889,0.8253333333333334,0.0528888888888888,0.6063333333333333,0.623148689291394,0.6472252685774869,0.262,0.7781475318912923,0.8731885403519126,0.8437777777777777,0.0646666666666666,0.5161475318912923,0.2500398510605186,-0.1033333333333335,-0.7606666666666668
stackoverflow,0.75,42,default_radius,,1.0,0.2066666666666666,False,False,paper_default_radius,98,7.538461538461538,10,1.054185052984394,0.2916992952231793,0.9933333333333332,0.4509685230024213,0.1959999999999999,0.9933333333333332,0.7468154074074073,0.4046853658308483,0.4846666666666667,0.0066666666666666,0.804,0.3943333333333333,0.3126891283998402,0.3034705020930014,0.4509685230024213,0.748558246828143,0.871379383978064,0.8511111111111112,0.1346666666666666,0.2975897238257217,0.5586902555782238,0.6551111111111112,0.128
stackoverflow,0.75,42,calibration_coverage_0.80,0.8,1.329331273416736,0.8,False,False,calibration_known,98,7.538461538461538,10,1.078762568999082,0.3815887156644394,0.3426666666666667,0.3610818405338953,0.8148888888888889,0.3426666666666667,0.7468154074074073,0.4046853658308483,0.4846666666666667,0.6573333333333333,0.1851111111111111,0.5965,0.5951685152516072,0.6107742935661213,0.3610818405338953,0.748558246828143,0.871379383978064,0.8511111111111112,0.1346666666666666,0.3874764062942477,0.27621086872645684,0.03622222222222227,-0.5226666666666667
